X [m],Y [m],Z [m],Heat Transfer Coefficient [W/m^2/K]
0.0835,0.0215,0.003,2.559081819
0.0835,0.0225,0,4.543924943
0.0835,0.0225,0.003,2.502083428
0.0835,0.0235,0,4.559340747
0.0835,0.0235,0.003,2.445085038
0.0835,0.0245,0,4.556933785
0.0835,0.0245,0.003,2.419845328
0.0835,0.0255,0,4.554143303
0.0835,0.0255,0.003,2.39528902
0.0835,0.0265,0,4.551352821
0.0835,0.0265,0.003,2.370732712
0.0835,0.0275,0,4.547371858
0.0835,0.0275,0.003,2.348857023
0.0835,0.0285,0,4.524381389
0.0835,0.0285,0.003,2.369785255
0.0835,0.0295,0,4.501390919
0.0835,0.0295,0.003,2.390713487
0.0835,0.0305,0,4.47840045
0.0835,0.0305,0.003,2.411641719
0.0835,0.0315,0,4.454190178
0.0835,0.0315,0.003,2.431697625
0.0835,0.0325,0,4.422420026
0.0835,0.0325,0.003,2.446347187
0.0835,0.0335,0,4.390649874
0.0835,0.0335,0.003,2.460996749
0.0835,0.0345,0,4.358879722
0.0835,0.0345,0.003,2.475646311
0.0835,0.0355,0,4.32482592
0.0835,0.0355,0.003,2.483463549
0.0835,0.0365,0,4.282625036
0.0835,0.0365,0.003,2.466905983
0.0835,0.0375,0,4.240424153
0.0835,0.0375,0.003,2.450348417
0.0835,0.0385,0,4.198223269
0.0835,0.0385,0.003,2.433790852
0.0835,0.0395,0,4.155595069
0.0835,0.0395,0.003,2.419555755
0.0835,0.0405,0,4.111964722
0.0835,0.0405,0.003,2.41076734
0.0835,0.0415,0,4.068334376
0.0835,0.0415,0.003,2.401978925
0.0835,0.0425,0,4.024704029
0.0835,0.0425,0.003,2.39319051
0.0835,0.0435,0,3.980703678
0.0835,0.0435,0.003,2.392633693
0.0835,0.0445,0,3.936096896
0.0835,0.0445,0.003,2.405568274
0.0835,0.0455,0,3.891490115
0.0835,0.0455,0.003,2.418502856
0.0835,0.0465,0,3.846883333
0.0835,0.0465,0.003,2.431437438
0.0835,0.0475,0,3.804564064
0.0835,0.0475,0.003,2.438233085
0.0835,0.0485,0,3.764941678
0.0835,0.0485,0.003,2.437791179
0.0835,0.0495,0,3.725319293
0.0835,0.0495,0.003,2.437349274
0.0835,0.0505,0,3.685696907
0.0835,0.0505,0.003,2.436907368
0.0835,0.0515,0,3.651601016
0.0835,0.0515,0.003,2.422854951
0.0835,0.0525,0,3.622233111
0.0835,0.0525,0.003,2.397158576
0.0835,0.0535,0,3.592865205
0.0835,0.0535,0.003,2.3714622
0.0835,0.0545,0,3.563497299
0.0835,0.0545,0.003,2.345765825
0.0835,0.0555,0,3.540935455
0.0835,0.0555,0.003,2.313230508
0.0835,0.0565,0,3.522563962
0.0835,0.0565,0.003,2.276484597
0.0835,0.0575,0,3.50419247
0.0835,0.0575,0.003,2.239738685
0.0835,0.0585,0,3.485820977
0.0835,0.0585,0.003,2.202992774
0.0835,0.0595,0,3.488471921
0.0835,0.0595,0.003,2.190857568
0.0835,0.0605,0,3.500178255
0.0835,0.0605,0.003,2.189323393
0.0835,0.0615,0,3.511884588
0.0835,0.0615,0.003,2.187789219
0.0835,0.0625,0,3.523590922
0.0835,0.0625,0.003,2.186255044
0.0835,0.0635,0,3.562077375
0.0835,0.0635,0.003,2.261717787
0.0835,0.0645,0,3.60816415
0.0835,0.0645,0.003,2.359032611
0.0835,0.0655,0,3.654250925
0.0835,0.0655,0.003,2.456347435
0.0835,0.0665,0,3.7003377
0.0835,0.0665,0.003,2.553662259
0.0835,0.0675,0,3.765599188
0.0835,0.0675,0.003,2.742950217
0.0835,0.0685,0,3.834009794
0.0835,0.0685,0.003,2.947343183
0.0835,0.0695,0,3.9024204
0.0835,0.0695,0.003,3.151736149
0.0835,0.0705,0,3.970831007
0.0835,0.0705,0.003,3.356129115
0.0835,0.0715,0,4.046371022
0.0835,0.0715,0.003,3.612310008
0.0835,0.0725,0,4.122374712
0.0835,0.0725,0.003,3.87185902
0.0835,0.0735,0,4.198378401
0.0835,0.0735,0.003,4.131408032
0.0835,0.0745,0,4.274344648
0.0835,0.0745,0.003,4.390436693
0.0835,0.0755,0,4.348370898
0.0835,0.0755,0.003,4.622504384
0.0835,0.0765,0,4.422397148
0.0835,0.0765,0.003,4.854572075
0.0835,0.0775,0,4.496423398
0.0835,0.0775,0.003,5.086639766
0.0835,0.0785,0,4.570108481
0.0835,0.0785,0.003,5.304776178
0.0835,0.0795,0,4.64068633
0.0835,0.0795,0.003,5.396031031
0.0835,0.0805,0,4.711264179
0.0835,0.0805,0.003,5.487285884
0.0835,0.0815,0,4.781842028
0.0835,0.0815,0.003,5.578540737
0.0835,0.0825,0,4.85260074
0.0835,0.0825,0.003,5.634820712
0.0835,0.0835,0,4.924189361
0.0835,0.0835,0.003,5.530613904
0.0835,0.0845,0,4.995777983
0.0835,0.0845,0.003,5.426407096
0.0835,0.0855,0,5.067366604
0.0835,0.0855,0.003,5.322200289
0.0835,0.0865,0,5.145821121
0.0835,0.0865,0.003,5.191968955
0.0835,0.0875,0,5.243925673
0.0835,0.0875,0.003,4.987256023
0.0835,0.0885,0,5.342030226
0.0835,0.0885,0.003,4.782543091
0.0835,0.0895,0,5.440134778
0.0835,0.0895,0.003,4.577830158
0.0835,0.0905,0,5.576882133
0.0835,0.0905,0.003,4.382237359
0.0835,0.0915,0,5.788999208
0.0835,0.0915,0.003,4.204432654
0.0835,0.0925,0,6.001116282
0.0835,0.0925,0.003,4.026627949
0.0835,0.0935,0,6.213233357
0.0835,0.0935,0.003,3.848823244
0.0835,0.0945,0,7.083796449
0.0835,0.0945,0.003,4.397803636
0.0835,0.0955,0,8.867628593
0.0835,0.0955,0.003,5.954839843
0.0835,0.0965,0,10.65146074
0.0835,0.0965,0.003,7.51187605
0.0835,0.0975,0,12.43529288
0.0835,0.0975,0.003,9.068912256
0.0835,0.0985,0,13.636563
0.0835,0.0985,0.003,10.154868
0.0835,0.0995,0,14.25278344
0.0835,0.0995,0.003,10.76773166
0.0845,0.0005,0,4.040397352
0.0845,0.0005,0.003,2.123336251
0.0845,0.0015,0,4.067050367
0.0845,0.0015,0.003,2.121118348
0.0845,0.0025,0,4.093703382
0.0845,0.0025,0.003,2.118900445
0.0845,0.0035,0,4.120356397
0.0845,0.0035,0.003,2.116682542
0.0845,0.0045,0,4.153912685
0.0845,0.0045,0.003,2.129749731
0.0845,0.0055,0,4.192489803
0.0845,0.0055,0.003,2.153933941
0.0845,0.0065,0,4.231066921
0.0845,0.0065,0.003,2.178118151
0.0845,0.0075,0,4.269644039
0.0845,0.0075,0.003,2.202302361
0.0845,0.0085,0,4.290225605
0.0845,0.0085,0.003,2.251442253
0.0845,0.0095,0,4.301492656
0.0845,0.0095,0.003,2.313499231
0.0845,0.0105,0,4.312759707
0.0845,0.0105,0.003,2.375556209
0.0845,0.0115,0,4.324026758
0.0845,0.0115,0.003,2.437613187
0.0845,0.0125,0,4.342241917
0.0845,0.0125,0.003,2.492503406
0.0845,0.0135,0,4.362911838
0.0845,0.0135,0.003,2.544861613
0.0845,0.0145,0,4.383581759
0.0845,0.0145,0.003,2.597219819
0.0845,0.0155,0,4.40425168
0.0845,0.0155,0.003,2.649578026
0.0845,0.0165,0,4.431766289
0.0845,0.0165,0.003,2.651979596
0.0845,0.0175,0,4.460794249
0.0845,0.0175,0.003,2.643335826
0.0845,0.0185,0,4.489822208
0.0845,0.0185,0.003,2.634692057
0.0845,0.0195,0,4.518850168
0.0845,0.0195,0.003,2.626048287
0.0845,0.0205,0,4.533825089
0.0845,0.0205,0.003,2.580668253
0.0845,0.0215,0,4.547220056
0.0845,0.0215,0.003,2.531158041
0.0845,0.0225,0,4.560615024
0.0845,0.0225,0.003,2.481647829
0.0845,0.0235,0,4.574009991
0.0845,0.0235,0.003,2.432137617
0.0845,0.0245,0,4.568985612
0.0845,0.0245,0.003,2.414004788
0.0845,0.0255,0,4.563564875
0.0845,0.0255,0.003,2.396547156
0.0845,0.0265,0,4.558144137
0.0845,0.0265,0.003,2.379089524
0.0845,0.0275,0,4.55163329
0.0845,0.0275,0.003,2.364083294
0.0845,0.0285,0,4.527715646
0.0845,0.0285,0.003,2.388220869
0.0845,0.0295,0,4.503798003
0.0845,0.0295,0.003,2.412358445
0.0845,0.0305,0,4.47988036
0.0845,0.0305,0.003,2.436496021
0.0845,0.0315,0,4.454840027
0.0845,0.0315,0.003,2.45950697
0.0845,0.0325,0,4.422841685
0.0845,0.0325,0.003,2.475535511
0.0845,0.0335,0,4.390843344
0.0845,0.0335,0.003,2.491564052
0.0845,0.0345,0,4.358845003
0.0845,0.0345,0.003,2.507592592
0.0845,0.0355,0,4.324871188
0.0845,0.0355,0.003,2.516553562
0.0845,0.0365,0,4.283849727
0.0845,0.0365,0.003,2.500300467
0.0845,0.0375,0,4.242828267
0.0845,0.0375,0.003,2.484047372
0.0845,0.0385,0,4.201806807
0.0845,0.0385,0.003,2.467794276
0.0845,0.0395,0,4.160668239
0.0845,0.0395,0.003,2.453444887
0.0845,0.0405,0,4.119255028
0.0845,0.0405,0.003,2.443560093
0.0845,0.0415,0,4.077841818
0.0845,0.0415,0.003,2.433675298
0.0845,0.0425,0,4.036428607
0.0845,0.0425,0.003,2.423790503
0.0845,0.0435,0,3.994546284
0.0845,0.0435,0.003,2.422307725
0.0845,0.0445,0,3.951895096
0.0845,0.0445,0.003,2.43459566
0.0845,0.0455,0,3.909243908
0.0845,0.0455,0.003,2.446883595
0.0845,0.0465,0,3.86659272
0.0845,0.0465,0.003,2.45917153
0.0845,0.0475,0,3.826509872
0.0845,0.0475,0.003,2.467370561
0.0845,0.0485,0,3.789454993
0.0845,0.0485,0.003,2.470748941
0.0845,0.0495,0,3.752400114
0.0845,0.0495,0.003,2.474127321
0.0845,0.0505,0,3.715345234
0.0845,0.0505,0.003,2.477505701
0.0845,0.0515,0,3.684348074
0.0845,0.0515,0.003,2.469804488
0.0845,0.0525,0,3.658533365
0.0845,0.0525,0.003,2.452624546
0.0845,0.0535,0,3.632718657
0.0845,0.0535,0.003,2.435444604
0.0845,0.0545,0,3.606903948
0.0845,0.0545,0.003,2.418264662
0.0845,0.0555,0,3.588999294
0.0845,0.0555,0.003,2.392730859
0.0845,0.0565,0,3.575964696
0.0845,0.0565,0.003,2.362053758
0.0845,0.0575,0,3.562930098
0.0845,0.0575,0.003,2.331376656
0.0845,0.0585,0,3.549895499
0.0845,0.0585,0.003,2.300699554
0.0845,0.0595,0,3.558712429
0.0845,0.0595,0.003,2.281992376
0.0845,0.0605,0,3.576941877
0.0845,0.0605,0.003,2.268441228
0.0845,0.0615,0,3.595171324
0.0845,0.0615,0.003,2.25489008
0.0845,0.0625,0,3.613400772
0.0845,0.0625,0.003,2.241338931
0.0845,0.0635,0,3.656671562
0.0845,0.0635,0.003,2.28702679
0.0845,0.0645,0,3.7070492
0.0845,0.0645,0.003,2.349526953
0.0845,0.0655,0,3.757426838
0.0845,0.0655,0.003,2.412027116
0.0845,0.0665,0,3.807804476
0.0845,0.0665,0.003,2.474527279
0.0845,0.0675,0,3.874204947
0.0845,0.0675,0.003,2.624034407
0.0845,0.0685,0,3.943236892
0.0845,0.0685,0.003,2.787830934
0.0845,0.0695,0,4.012268837
0.0845,0.0695,0.003,2.951627462
0.0845,0.0705,0,4.081300783
0.0845,0.0705,0.003,3.11542399
0.0845,0.0715,0,4.155567935
0.0845,0.0715,0.003,3.346556944
0.0845,0.0725,0,4.230175569
0.0845,0.0725,0.003,3.58206924
0.0845,0.0735,0,4.304783203
0.0845,0.0735,0.003,3.817581537
0.0845,0.0745,0,4.379327684
0.0845,0.0745,0.003,4.053083768
0.0845,0.0755,0,4.450600065
0.0845,0.0755,0.003,4.288064425
0.0845,0.0765,0,4.521872446
0.0845,0.0765,0.003,4.523045082
0.0845,0.0775,0,4.593144827
0.0845,0.0775,0.003,4.758025739
0.0845,0.0785,0,4.663927883
0.0845,0.0785,0.003,4.982619325
0.0845,0.0795,0,4.730254327
0.0845,0.0795,0.003,5.112610843
0.0845,0.0805,0,4.796580771
0.0845,0.0805,0.003,5.242602361
0.0845,0.0815,0,4.862907215
0.0845,0.0815,0.003,5.372593878
0.0845,0.0825,0,4.929264302
0.0845,0.0825,0.003,5.470887395
0.0845,0.0835,0,4.995761993
0.0845,0.0835,0.003,5.423730504
0.0845,0.0845,0,5.062259684
0.0845,0.0845,0.003,5.376573614
0.0845,0.0855,0,5.128757375
0.0845,0.0855,0.003,5.329416724
0.0845,0.0865,0,5.202305086
0.0845,0.0865,0.003,5.249629698
0.0845,0.0875,0,5.296029795
0.0845,0.0875,0.003,5.076455966
0.0845,0.0885,0,5.389754504
0.0845,0.0885,0.003,4.903282235
0.0845,0.0895,0,5.483479212
0.0845,0.0895,0.003,4.730108504
0.0845,0.0905,0,5.616243443
0.0845,0.0905,0.003,4.553999522
0.0845,0.0915,0,5.825151164
0.0845,0.0915,0.003,4.372165568
0.0845,0.0925,0,6.034058885
0.0845,0.0925,0.003,4.190331613
0.0845,0.0935,0,6.242966605
0.0845,0.0935,0.003,4.008497658
0.0845,0.0945,0,7.107892678
0.0845,0.0945,0.003,4.543771846
0.0845,0.0955,0,8.882720613
0.0845,0.0955,0.003,6.073679847
0.0845,0.0965,0,10.65754855
0.0845,0.0965,0.003,7.603587848
0.0845,0.0975,0,12.43237648
0.0845,0.0975,0.003,9.133495849
0.0845,0.0985,0,13.6276809
0.0845,0.0985,0.003,10.20249659
0.0845,0.0995,0,14.2409871
0.0845,0.0995,0.003,10.80862191
0.0855,0.0005,0,4.109243004
0.0855,0.0005,0.003,2.174329784
0.0855,0.0015,0,4.133249288
0.0855,0.0015,0.003,2.171385821
0.0855,0.0025,0,4.157255573
0.0855,0.0025,0.003,2.168441858
0.0855,0.0035,0,4.181261857
0.0855,0.0035,0.003,2.165497895
0.0855,0.0045,0,4.210866638
0.0855,0.0045,0.003,2.175939148
0.0855,0.0055,0,4.244543267
0.0855,0.0055,0.003,2.19611562
0.0855,0.0065,0,4.278219897
0.0855,0.0065,0.003,2.216292092
0.0855,0.0075,0,4.311896527
0.0855,0.0075,0.003,2.236468564
0.0855,0.0085,0,4.329323652
0.0855,0.0085,0.003,2.278022973
0.0855,0.0095,0,4.338340017
0.0855,0.0095,0.003,2.330642624
0.0855,0.0105,0,4.347356382
0.0855,0.0105,0.003,2.383262276
0.0855,0.0115,0,4.356372747
0.0855,0.0115,0.003,2.435881927
0.0855,0.0125,0,4.373270727
0.0855,0.0125,0.003,2.48147745
0.0855,0.0135,0,4.392953279
0.0855,0.0135,0.003,2.524591351
0.0855,0.0145,0,4.41263583
0.0855,0.0145,0.003,2.567705253
0.0855,0.0155,0,4.432318382
0.0855,0.0155,0.003,2.610819155
0.0855,0.0165,0,4.458538713
0.0855,0.0165,0.003,2.611189528
0.0855,0.0175,0,4.486204537
0.0855,0.0175,0.003,2.602109369
0.0855,0.0185,0,4.513870362
0.0855,0.0185,0.003,2.59302921
0.0855,0.0195,0,4.541536186
0.0855,0.0195,0.003,2.583949051
0.0855,0.0205,0,4.554556842
0.0855,0.0205,0.003,2.545256297
0.0855,0.0215,0,4.565930973
0.0855,0.0215,0.003,2.503234263
0.0855,0.0225,0,4.577305105
0.0855,0.0225,0.003,2.461212229
0.0855,0.0235,0,4.588679236
0.0855,0.0235,0.003,2.419190196
0.0855,0.0245,0,4.581037439
0.0855,0.0245,0.003,2.408164248
0.0855,0.0255,0,4.572986447
0.0855,0.0255,0.003,2.397805292
0.0855,0.0265,0,4.564935454
0.0855,0.0265,0.003,2.387446335
0.0855,0.0275,0,4.555894722
0.0855,0.0275,0.003,2.379309565
0.0855,0.0285,0,4.531049904
0.0855,0.0285,0.003,2.406656484
0.0855,0.0295,0,4.506205087
0.0855,0.0295,0.003,2.434003403
0.0855,0.0305,0,4.481360269
0.0855,0.0305,0.003,2.461350322
0.0855,0.0315,0,4.455489875
0.0855,0.0315,0.003,2.487316314
0.0855,0.0325,0,4.423263345
0.0855,0.0325,0.003,2.504723834
0.0855,0.0335,0,4.391036815
0.0855,0.0335,0.003,2.522131354
0.0855,0.0345,0,4.358810285
0.0855,0.0345,0.003,2.539538874
0.0855,0.0355,0,4.324916456
0.0855,0.0355,0.003,2.549643576
0.0855,0.0365,0,4.285074419
0.0855,0.0365,0.003,2.533694951
0.0855,0.0375,0,4.245232382
0.0855,0.0375,0.003,2.517746326
0.0855,0.0385,0,4.205390345
0.0855,0.0385,0.003,2.501797701
0.0855,0.0395,0,4.165741409
0.0855,0.0395,0.003,2.48733402
0.0855,0.0405,0,4.126545334
0.0855,0.0405,0.003,2.476352845
0.0855,0.0415,0,4.08734926
0.0855,0.0415,0.003,2.465371671
0.0855,0.0425,0,4.048153186
0.0855,0.0425,0.003,2.454390496
0.0855,0.0435,0,4.008388891
0.0855,0.0435,0.003,2.451981758
0.0855,0.0445,0,3.967693296
0.0855,0.0445,0.003,2.463623046
0.0855,0.0455,0,3.926997701
0.0855,0.0455,0.003,2.475264334
0.0855,0.0465,0,3.886302106
0.0855,0.0465,0.003,2.486905622
0.0855,0.0475,0,3.84845568
0.0855,0.0475,0.003,2.496508036
0.0855,0.0485,0,3.813968308
0.0855,0.0485,0.003,2.503706703
0.0855,0.0495,0,3.779480935
0.0855,0.0495,0.003,2.510905369
0.0855,0.0505,0,3.744993562
0.0855,0.0505,0.003,2.518104035
0.0855,0.0515,0,3.717095131
0.0855,0.0515,0.003,2.516754024
0.0855,0.0525,0,3.69483362
0.0855,0.0525,0.003,2.508090516
0.0855,0.0535,0,3.672572108
0.0855,0.0535,0.003,2.499427008
0.0855,0.0545,0,3.650310597
0.0855,0.0545,0.003,2.490763499
0.0855,0.0555,0,3.637063132
0.0855,0.0555,0.003,2.472231211
0.0855,0.0565,0,3.629365429
0.0855,0.0565,0.003,2.447622919
0.0855,0.0575,0,3.621667726
0.0855,0.0575,0.003,2.423014627
0.0855,0.0585,0,3.613970022
0.0855,0.0585,0.003,2.398406335
0.0855,0.0595,0,3.628952936
0.0855,0.0595,0.003,2.373127185
0.0855,0.0605,0,3.653705498
0.0855,0.0605,0.003,2.347559063
0.0855,0.0615,0,3.67845806
0.0855,0.0615,0.003,2.32199094
0.0855,0.0625,0,3.703210623
0.0855,0.0625,0.003,2.296422818
0.0855,0.0635,0,3.751265749
0.0855,0.0635,0.003,2.312335793
0.0855,0.0645,0,3.80593425
0.0855,0.0645,0.003,2.340021295
0.0855,0.0655,0,3.860602752
0.0855,0.0655,0.003,2.367706796
0.0855,0.0665,0,3.915271253
0.0855,0.0665,0.003,2.395392298
0.0855,0.0675,0,3.982810705
0.0855,0.0675,0.003,2.505118596
0.0855,0.0685,0,4.05246399
0.0855,0.0685,0.003,2.628318686
0.0855,0.0695,0,4.122117274
0.0855,0.0695,0.003,2.751518775
0.0855,0.0705,0,4.191770559
0.0855,0.0705,0.003,2.874718865
0.0855,0.0715,0,4.264764848
0.0855,0.0715,0.003,3.080803879
0.0855,0.0725,0,4.337976426
0.0855,0.0725,0.003,3.292279461
0.0855,0.0735,0,4.411188004
0.0855,0.0735,0.003,3.503755043
0.0855,0.0745,0,4.48431072
0.0855,0.0745,0.003,3.715730843
0.0855,0.0755,0,4.552829232
0.0855,0.0755,0.003,3.953624466
0.0855,0.0765,0,4.621347743
0.0855,0.0765,0.003,4.19151809
0.0855,0.0775,0,4.689866255
0.0855,0.0775,0.003,4.429411713
0.0855,0.0785,0,4.757747284
0.0855,0.0785,0.003,4.660462473
0.0855,0.0795,0,4.819822323
0.0855,0.0795,0.003,4.829190655
0.0855,0.0805,0,4.881897363
0.0855,0.0805,0.003,4.997918838
0.0855,0.0815,0,4.943972402
0.0855,0.0815,0.003,5.16664702
0.0855,0.0825,0,5.005927864
0.0855,0.0825,0.003,5.306954078
0.0855,0.0835,0,5.067334624
0.0855,0.0835,0.003,5.316847105
0.0855,0.0845,0,5.128741385
0.0855,0.0845,0.003,5.326740132
0.0855,0.0855,0,5.190148146
0.0855,0.0855,0.003,5.336633159
0.0855,0.0865,0,5.258789052
0.0855,0.0865,0.003,5.30729044
0.0855,0.0875,0,5.348133917
0.0855,0.0875,0.003,5.16565591
0.0855,0.0885,0,5.437478781
0.0855,0.0885,0.003,5.02402138
0.0855,0.0895,0,5.526823646
0.0855,0.0895,0.003,4.88238685
0.0855,0.0905,0,5.655604753
0.0855,0.0905,0.003,4.725761686
0.0855,0.0915,0,5.86130312
0.0855,0.0915,0.003,4.539898482
0.0855,0.0925,0,6.067001487
0.0855,0.0925,0.003,4.354035277
0.0855,0.0935,0,6.272699854
0.0855,0.0935,0.003,4.168172072
0.0855,0.0945,0,7.131988906
0.0855,0.0945,0.003,4.689740055
0.0855,0.0955,0,8.897812633
0.0855,0.0955,0.003,6.192519851
0.0855,0.0965,0,10.66363636
0.0855,0.0965,0.003,7.695299646
0.0855,0.0975,0,12.42946009
0.0855,0.0975,0.003,9.198079442
0.0855,0.0985,0,13.61879879
0.0855,0.0985,0.003,10.25012519
0.0855,0.0995,0,14.22919077
0.0855,0.0995,0.003,10.84951216
0.0865,0.0005,0,4.184135793
0.0865,0.0005,0.003,2.23576236
0.0865,0.0015,0,4.205848253
0.0865,0.0015,0.003,2.23215214
0.0865,0.0025,0,4.227560712
0.0865,0.0025,0.003,2.22854192
0.0865,0.0035,0,4.249273172
0.0865,0.0035,0.003,2.2249317
0.0865,0.0045,0,4.275517665
0.0865,0.0045,0.003,2.232636809
0.0865,0.0055,0,4.305058358
0.0865,0.0055,0.003,2.248571684
0.0865,0.0065,0,4.334599052
0.0865,0.0065,0.003,2.264506559
0.0865,0.0075,0,4.364139745
0.0865,0.0075,0.003,2.280441435
0.0865,0.0085,0,4.37899039
0.0865,0.0085,0.003,2.313860256
0.0865,0.0095,0,4.386237451
0.0865,0.0095,0.003,2.356328785
0.0865,0.0105,0,4.393484513
0.0865,0.0105,0.003,2.398797314
0.0865,0.0115,0,4.400731574
0.0865,0.0115,0.003,2.441265843
0.0865,0.0125,0,4.416482135
0.0865,0.0125,0.003,2.477094236
0.0865,0.0135,0,4.435236979
0.0865,0.0135,0.003,2.510576673
0.0865,0.0145,0,4.453991823
0.0865,0.0145,0.003,2.54405911
0.0865,0.0155,0,4.472746667
0.0865,0.0155,0.003,2.577541546
0.0865,0.0165,0,4.497579987
0.0865,0.0165,0.003,2.575989107
0.0865,0.0175,0,4.523757249
0.0865,0.0175,0.003,2.566690507
0.0865,0.0185,0,4.549934512
0.0865,0.0185,0.003,2.557391907
0.0865,0.0195,0,4.576111774
0.0865,0.0195,0.003,2.548093307
0.0865,0.0205,0,4.587161751
0.0865,0.0205,0.003,2.516248445
0.0865,0.0215,0,4.596511001
0.0865,0.0215,0.003,2.481868754
0.0865,0.0225,0,4.60586025
0.0865,0.0225,0.003,2.447489064
0.0865,0.0235,0,4.615209499
0.0865,0.0235,0.003,2.413109374
0.0865,0.0245,0,4.605414139
0.0865,0.0245,0.003,2.408862273
0.0865,0.0255,0,4.595206813
0.0865,0.0255,0.003,2.405263582
0.0865,0.0265,0,4.584999487
0.0865,0.0265,0.003,2.401664891
0.0865,0.0275,0,4.573897891
0.0865,0.0275,0.003,2.400023727
0.0865,0.0285,0,4.548516646
0.0865,0.0285,0.003,2.429640195
0.0865,0.0295,0,4.523135401
0.0865,0.0295,0.003,2.459256664
0.0865,0.0305,0,4.497754157
0.0865,0.0305,0.003,2.488873133
0.0865,0.0315,0,4.471430402
0.0865,0.0315,0.003,2.516884852
0.0865,0.0325,0,4.439265321
0.0865,0.0325,0.003,2.53495094
0.0865,0.0335,0,4.40710024
0.0865,0.0335,0.003,2.553017028
0.0865,0.0345,0,4.37493516
0.0865,0.0345,0.003,2.571083116
0.0865,0.0355,0,4.341371178
0.0865,0.0355,0.003,2.581843898
0.0865,0.0365,0,4.302816515
0.0865,0.0365,0.003,2.566542481
0.0865,0.0375,0,4.264261853
0.0865,0.0375,0.003,2.551241064
0.0865,0.0385,0,4.22570719
0.0865,0.0385,0.003,2.535939648
0.0865,0.0395,0,4.187556294
0.0865,0.0395,0.003,2.521919361
0.0865,0.0405,0,4.150352315
0.0865,0.0405,0.003,2.510903597
0.0865,0.0415,0,4.113148337
0.0865,0.0415,0.003,2.499887832
0.0865,0.0425,0,4.075944359
0.0865,0.0425,0.003,2.488872068
0.0865,0.0435,0,4.038203526
0.0865,0.0435,0.003,2.486409744
0.0865,0.0445,0,3.999582803
0.0865,0.0445,0.003,2.497966314
0.0865,0.0455,0,3.96096208
0.0865,0.0455,0.003,2.509522884
0.0865,0.0465,0,3.922341357
0.0865,0.0465,0.003,2.521079453
0.0865,0.0475,0,3.886861147
0.0865,0.0475,0.003,2.531829422
0.0865,0.0485,0,3.855083473
0.0865,0.0485,0.003,2.541628441
0.0865,0.0495,0,3.8233058
0.0865,0.0495,0.003,2.551427459
0.0865,0.0505,0,3.791528126
0.0865,0.0505,0.003,2.561226478
0.0865,0.0515,0,3.766774586
0.0865,0.0515,0.003,2.564567913
0.0865,0.0525,0,3.748030278
0.0865,0.0525,0.003,2.562384806
0.0865,0.0535,0,3.729285971
0.0865,0.0535,0.003,2.560201699
0.0865,0.0545,0,3.710541663
0.0865,0.0545,0.003,2.558018591
0.0865,0.0555,0,3.701812361
0.0865,0.0555,0.003,2.54569372
0.0865,0.0565,0,3.699249089
0.0865,0.0565,0.003,2.527124773
0.0865,0.0575,0,3.696685818
0.0865,0.0575,0.003,2.508555827
0.0865,0.0585,0,3.694122547
0.0865,0.0585,0.003,2.489986881
0.0865,0.0595,0,3.714705293
0.0865,0.0595,0.003,2.461687711
0.0865,0.0605,0,3.745258156
0.0865,0.0605,0.003,2.429197258
0.0865,0.0615,0,3.77581102
0.0865,0.0615,0.003,2.396706806
0.0865,0.0625,0,3.806363884
0.0865,0.0625,0.003,2.364216353
0.0865,0.0635,0,3.858524227
0.0865,0.0635,0.003,2.357656105
0.0865,0.0645,0,3.916816873
0.0865,0.0645,0.003,2.35845497
0.0865,0.0655,0,3.975109518
0.0865,0.0655,0.003,2.359253835
0.0865,0.0665,0,4.033402164
0.0865,0.0665,0.003,2.360052699
0.0865,0.0675,0,4.101717859
0.0865,0.0675,0.003,2.434615646
0.0865,0.0685,0,4.171679667
0.0865,0.0685,0.003,2.521293076
0.0865,0.0695,0,4.241641476
0.0865,0.0695,0.003,2.607970506
0.0865,0.0705,0,4.311603284
0.0865,0.0705,0.003,2.694647936
0.0865,0.0715,0,4.383077287
0.0865,0.0715,0.003,2.873030834
0.0865,0.0725,0,4.454649638
0.0865,0.0725,0.003,3.057377959
0.0865,0.0735,0,4.526221989
0.0865,0.0735,0.003,3.241725083
0.0865,0.0745,0,4.597678618
0.0865,0.0745,0.003,3.427010828
0.0865,0.0755,0,4.66313934
0.0865,0.0755,0.003,3.660929298
0.0865,0.0765,0,4.728600061
0.0865,0.0765,0.003,3.894847768
0.0865,0.0775,0,4.794060783
0.0865,0.0775,0.003,4.128766237
0.0865,0.0785,0,4.858750706
0.0865,0.0785,0.003,4.359069608
0.0865,0.0795,0,4.916420449
0.0865,0.0795,0.003,4.556447831
0.0865,0.0805,0,4.974090192
0.0865,0.0805,0.003,4.753826055
0.0865,0.0815,0,5.031759936
0.0865,0.0815,0.003,4.951204278
0.0865,0.0825,0,5.08921997
0.0865,0.0825,0.003,5.124049472
0.0865,0.0835,0,5.145717727
0.0865,0.0835,0.003,5.184321668
0.0865,0.0845,0,5.202215484
0.0865,0.0845,0.003,5.244593864
0.0865,0.0855,0,5.258713241
0.0865,0.0855,0.003,5.30486606
0.0865,0.0865,0,5.32263798
0.0865,0.0865,0.003,5.322208041
0.0865,0.0875,0,5.407818571
0.0865,0.0875,0.003,5.216684724
0.0865,0.0885,0,5.492999163
0.0865,0.0885,0.003,5.111161407
